log_loss,accuracy,f1,auc,percision,CV,transform,features_selection,dim_red,model
5.898052372764625,0.8363636363636363,0.8421052631578947,0.8368700265251989,0.8571428571428571,1,PolynomialFeatures,,False,LogisticRegression
6.881061101558728,0.8090909090909091,0.8292682926829269,0.8047524094383517,0.796875,2,PolynomialFeatures,,False,LogisticRegression
8.847078559146937,0.7545454545454545,0.7032967032967034,0.7446236559139783,0.7441860465116279,3,PolynomialFeatures,,False,LogisticRegression
5.898052372764625,0.8363636363636363,0.8448275862068967,0.8358753315649867,0.8448275862068966,4,PolynomialFeatures,,False,LogisticRegression
5.570382796499923,0.8454545454545455,0.8349514563106796,0.8486115757778521,0.7962962962962963,5,PolynomialFeatures,,False,LogisticRegression
8.191739406617534,0.7727272727272727,0.7863247863247863,0.7750083640013382,0.8214285714285714,6,PolynomialFeatures,,False,LogisticRegression
4.58737406770582,0.8727272727272727,0.8599999999999999,0.8716666666666666,0.86,7,PolynomialFeatures,,False,LogisticRegression
8.519408982882236,0.7636363636363637,0.7758620689655173,0.7629310344827586,0.7758620689655172,8,PolynomialFeatures,,False,LogisticRegression
7.936217259989097,0.7798165137614679,0.7692307692307693,0.7860040567951319,0.8695652173913043,9,PolynomialFeatures,,False,LogisticRegression
8.928244417487734,0.7522935779816514,0.7476635514018691,0.7559322033898306,0.7017543859649122,10,PolynomialFeatures,,False,LogisticRegression
