log_loss,accuracy,f1,auc,percision,CV,transform,features_selection,dim_red,model
18.02182669455858,0.5,0.09836065573770492,0.5258620689655172,1.0,1,QuantileTransformer,,LLE,LogisticRegression
18.67716584708798,0.4818181818181818,0.06557377049180328,0.5169491525423728,1.0,2,QuantileTransformer,,LLE,LogisticRegression
19.33250499961738,0.4636363636363636,0.6193548387096773,0.5241935483870968,0.4485981308411215,3,QuantileTransformer,,LLE,LogisticRegression
17.36648754202918,0.5181818181818182,0.15873015873015872,0.5431034482758621,1.0,4,QuantileTransformer,,LLE,LogisticRegression
19.66017457588208,0.45454545454545453,0.6202531645569621,0.5081967213114754,0.44954128440366975,5,QuantileTransformer,,LLE,LogisticRegression
19.66017457588208,0.45454545454545453,0.03225806451612903,0.5081967213114754,1.0,6,QuantileTransformer,,LLE,LogisticRegression
19.33250499961738,0.4636363636363636,0.624203821656051,0.5066666666666667,0.45794392523364486,7,QuantileTransformer,,LLE,LogisticRegression
17.69415711829388,0.509090909090909,0.12903225806451613,0.5344827586206896,1.0,8,QuantileTransformer,,LLE,LogisticRegression
18.84851599247411,0.47706422018348627,0.06557377049180328,0.5074374577417174,0.6666666666666666,9,QuantileTransformer,,LLE,LogisticRegression
19.179191711640318,0.46788990825688076,0.6282051282051282,0.5069491525423728,0.46226415094339623,10,QuantileTransformer,,LLE,LogisticRegression
