log_loss,accuracy,f1,auc,percision,CV,transform,features_selection,dim_red,model
6.881061101558728,0.8090909090909091,0.8108108108108107,0.8110079575596818,0.8490566037735849,1,QuantileTransformer,,LDA,LogisticRegression
7.864069830352833,0.7818181818181819,0.8064516129032259,0.7766699900299101,0.7692307692307693,2,QuantileTransformer,,LDA,LogisticRegression
9.50241771167634,0.7363636363636363,0.6666666666666667,0.7214381720430108,0.7435897435897436,3,QuantileTransformer,,LDA,LogisticRegression
6.225721949029326,0.8272727272727273,0.8347826086956522,0.8272546419098142,0.8421052631578947,4,QuantileTransformer,,LDA,LogisticRegression
5.242713220235222,0.8545454545454545,0.84,0.8548009367681499,0.8235294117647058,5,QuantileTransformer,,LDA,LogisticRegression
8.191739406617534,0.7727272727272727,0.7863247863247863,0.7750083640013382,0.8214285714285714,6,QuantileTransformer,,LDA,LogisticRegression
6.225721949029326,0.8272727272727273,0.8118811881188118,0.8266666666666667,0.803921568627451,7,QuantileTransformer,,LDA,LogisticRegression
8.519408982882236,0.7636363636363637,0.7833333333333333,0.7609416445623343,0.7580645161290323,8,QuantileTransformer,,LDA,LogisticRegression
7.2748658216566735,0.7981651376146789,0.7884615384615384,0.8044286680189318,0.8913043478260869,9,QuantileTransformer,,LDA,LogisticRegression
6.282838664158035,0.8256880733944955,0.819047619047619,0.8283050847457627,0.7818181818181819,10,QuantileTransformer,,LDA,LogisticRegression
