log_loss,accuracy,f1,auc,percision,CV,transform,features_selection,dim_red,model
6.225721949029325,0.8272727272727273,0.8347826086956522,0.8272546419098142,0.8421052631578947,1,QuantileTransformer,,False,LogisticRegression
6.881061101558728,0.8090909090909091,0.832,0.8034230641409106,0.7878787878787878,2,QuantileTransformer,,False,LogisticRegression
9.830087287941044,0.7272727272727273,0.6808510638297872,0.7204301075268815,0.6956521739130435,3,QuantileTransformer,,False,LogisticRegression
6.225721949029326,0.8272727272727273,0.8376068376068375,0.8262599469496021,0.8305084745762712,4,QuantileTransformer,,False,LogisticRegression
5.570382796499923,0.8454545454545455,0.8316831683168318,0.8466042154566745,0.8076923076923077,5,QuantileTransformer,,False,LogisticRegression
8.519408982882235,0.7636363636363637,0.7868852459016392,0.7607895617263298,0.7868852459016393,6,QuantileTransformer,,False,LogisticRegression
7.536400254088132,0.7909090909090909,0.7889908256880733,0.7966666666666667,0.7288135593220338,7,QuantileTransformer,,False,LogisticRegression
8.191739406617534,0.7727272727272727,0.7933884297520662,0.7695623342175065,0.7619047619047619,8,QuantileTransformer,,False,LogisticRegression
6.94419010249046,0.8073394495412844,0.8108108108108107,0.809499661933739,0.8490566037735849,9,QuantileTransformer,,False,LogisticRegression
7.274865821656673,0.7981651376146789,0.7962962962962963,0.8028813559322033,0.7413793103448276,10,QuantileTransformer,,False,LogisticRegression
