log_loss,accuracy,f1,auc,percision,CV,transform,features_selection,dim_red,model
6.225721949029326,0.8272727272727273,0.831858407079646,0.8282493368700264,0.8545454545454545,1,RobustScaler,,LDA,LogisticRegression
5.242713220235222,0.8545454545454545,0.8666666666666666,0.8524426719840477,0.8524590163934426,2,RobustScaler,,LDA,LogisticRegression
9.174748135411638,0.7454545454545455,0.6744186046511628,0.7295026881720429,0.7631578947368421,3,RobustScaler,,LDA,LogisticRegression
6.881061101558728,0.8090909090909091,0.8173913043478261,0.8090185676392573,0.8245614035087719,4,RobustScaler,,LDA,LogisticRegression
4.259704491441118,0.8818181818181818,0.8686868686868686,0.8813984610237537,0.86,5,RobustScaler,,LDA,LogisticRegression
7.536400254088131,0.7909090909090909,0.7964601769911505,0.7974238875878221,0.8653846153846154,6,RobustScaler,,LDA,LogisticRegression
4.91504364397052,0.8636363636363636,0.8453608247422681,0.86,0.8723404255319149,7,RobustScaler,,LDA,LogisticRegression
7.864069830352833,0.7818181818181819,0.7931034482758621,0.7811671087533156,0.7931034482758621,8,RobustScaler,,LDA,LogisticRegression
7.605541540822885,0.7889908256880734,0.7766990291262136,0.7958079783637593,0.8888888888888888,9,RobustScaler,,LDA,LogisticRegression
6.613514383324248,0.8165137614678899,0.8076923076923077,0.8183050847457626,0.7777777777777778,10,RobustScaler,,LDA,LogisticRegression
