log_loss,accuracy,f1,auc,percision,CV,transform,features_selection,dim_red,model
12.451443898058654,0.6545454545454545,0.5476190476190476,0.6694297082228117,0.8846153846153846,1,PolynomialFeatures,,LLE,LogisticRegression
12.451443898058656,0.6545454545454545,0.6041666666666666,0.6673313393153871,0.7837837837837838,2,PolynomialFeatures,,LLE,LogisticRegression
12.451443898058656,0.6545454545454545,0.5128205128205129,0.6276881720430108,0.6666666666666666,3,PolynomialFeatures,,LLE,LogisticRegression
12.779113474323358,0.6454545454545455,0.5517241379310345,0.6588196286472148,0.8275862068965517,4,PolynomialFeatures,,LLE,LogisticRegression
9.830087287941042,0.7272727272727273,0.6341463414634148,0.7079290732686518,0.7878787878787878,5,PolynomialFeatures,,LLE,LogisticRegression
12.779113474323355,0.6454545454545455,0.5714285714285714,0.6722984275677485,0.8666666666666667,6,PolynomialFeatures,,LLE,LogisticRegression
11.46843516926455,0.6818181818181818,0.5977011494252874,0.6683333333333333,0.7027027027027027,7,PolynomialFeatures,,LLE,LogisticRegression
15.400470084440968,0.5727272727272728,0.47191011235955055,0.5848806366047745,0.6774193548387096,8,PolynomialFeatures,,LLE,LogisticRegression
11.90432588998365,0.6697247706422018,0.5813953488372092,0.6861054766734279,0.8928571428571429,9,PolynomialFeatures,,LLE,LogisticRegression
12.565677328316074,0.6513761467889908,0.48648648648648657,0.6291525423728814,0.75,10,PolynomialFeatures,,LLE,LogisticRegression
