log_loss,accuracy,f1,auc,percision,CV,transform,features_selection,dim_red,model
19.33250499961738,0.4636363636363636,0.03278688524590164,0.48938992042440316,0.3333333333333333,1,StandardScaler,,LLE,LogisticRegression
19.98784415214678,0.44545454545454544,0.0,0.4803921568627451,0.0,2,StandardScaler,,LLE,LogisticRegression
19.66017457588208,0.45454545454545453,0.6052631578947368,0.5114247311827957,0.4423076923076923,3,StandardScaler,,LLE,LogisticRegression
20.315513728411478,0.43636363636363634,0.0,0.46153846153846156,0.0,4,StandardScaler,,LLE,LogisticRegression
19.33250499961738,0.4636363636363636,0.6242038216560509,0.5163934426229508,0.4537037037037037,5,StandardScaler,,LLE,LogisticRegression
19.98784415214678,0.44545454545454544,0.031746031746031744,0.49799263967882235,0.5,6,StandardScaler,,LLE,LogisticRegression
18.021826694558573,0.5,0.6451612903225806,0.5416666666666667,0.47619047619047616,7,StandardScaler,,LLE,LogisticRegression
19.33250499961738,0.4636363636363636,0.03278688524590164,0.48938992042440316,0.3333333333333333,8,StandardScaler,,LLE,LogisticRegression
20.171218869138947,0.44036697247706424,0.031746031746031744,0.4694050033806626,0.2,9,StandardScaler,,LLE,LogisticRegression
18.517840273307893,0.48623853211009177,0.641025641025641,0.5254237288135593,0.4716981132075472,10,StandardScaler,,LLE,LogisticRegression
