log_loss,accuracy,f1,auc,percision,CV,transform,features_selection,dim_red,model
5.898052372764625,0.8363636363636363,0.8392857142857144,0.8378647214854111,0.8703703703703703,1,MinMaxScaler,,False,LogisticRegression
5.898052372764625,0.8363636363636363,0.8548387096774194,0.8315054835493519,0.8153846153846154,2,MinMaxScaler,,False,LogisticRegression
9.174748135411638,0.7454545454545455,0.702127659574468,0.7389112903225805,0.717391304347826,3,MinMaxScaler,,False,LogisticRegression
5.570382796499923,0.8454545454545455,0.8547008547008546,0.8444960212201591,0.847457627118644,4,MinMaxScaler,,False,LogisticRegression
4.915043643970521,0.8636363636363636,0.8514851485148514,0.8650050184008029,0.8269230769230769,5,MinMaxScaler,,False,LogisticRegression
7.8640698303528325,0.7818181818181819,0.793103448275862,0.7852124456339913,0.8363636363636363,6,MinMaxScaler,,False,LogisticRegression
5.570382796499923,0.8454545454545455,0.8349514563106797,0.8466666666666667,0.8113207547169812,7,MinMaxScaler,,False,LogisticRegression
8.191739406617534,0.7727272727272727,0.7899159663865546,0.7705570291777188,0.7704918032786885,8,MinMaxScaler,,False,LogisticRegression
7.274865821656673,0.7981651376146789,0.7962962962962963,0.8020622041920217,0.86,9,MinMaxScaler,,False,LogisticRegression
7.936217259989098,0.7798165137614679,0.7777777777777777,0.7844067796610169,0.7241379310344828,10,MinMaxScaler,,False,LogisticRegression
